Country;Language;ID;ISO2;Region1;Region2;Region3;Region4;ZIP;City;Area1;Area2;Lat;Lng;TZ;UTC;DST
"ZA";"EN";1;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Matatiele";"";"B-4720";"Cedarville";"";"";-30.38639;29.04111;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";2;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Matatiele";"";"B-4751";"Magadla";"Nyaniso";"";-30.57111;28.75750;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Matatiele";"";"B-4740";"Maluti";"";"";-30.26472;28.54083;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";4;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Matatiele";"";"B-4740";"Maluti";"Likhohlong";"";-30.26472;28.54083;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";5;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Matatiele";"";"B-4740";"Maluti";"Mapfontein";"";-30.24222;28.63278;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";6;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Matatiele";"";"B-4740";"Maluti";"Snakefield";"";-30.26472;28.54083;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";7;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Matatiele";"";"B-4740";"Maluti";"Taylerville";"";-30.26472;28.54083;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";8;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Matatiele";"";"B-4744";"Maluti";"Mzongwana";"";-30.26472;28.54083;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";9;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Matatiele";"";"B-4730";"Matatiele";"";"";-30.34167;28.81194;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";10;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Matatiele";"";"B-4730";"Matatiele";"Harry Gwala Park";"";-30.34167;28.81194;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";11;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Matatiele";"";"B-4730";"Matatiele";"Itsokolele";"";-30.34167;28.81194;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";12;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Matatiele";"";"B-4731";"Matatiele";"Khoapa";"";-30.29417;28.74917;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";13;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Matatiele";"";"B-5090";"Mount Frere";"Mjomla";"";-30.60056;28.84333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";14;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Matatiele";"";"B-4720";"Mzingizi";"";"";-30.38639;29.04111;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";15;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Matatiele";"";"B-4743";"Queen's Mercy";"";"";-30.26472;28.54083;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";16;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Matatiele";"";"B-4743";"Queen's Mercy";"Bertievale";"";-30.26472;28.54083;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";17;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Matatiele";"";"B-4743";"Queen's Mercy";"Diahosville";"";-30.26472;28.54083;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";18;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Matatiele";"";"B-4788";"Queen's Mercy";"Nkaus";"";-30.26472;28.54083;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";19;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-4752";"Magadla";"Rolweni";"";-30.64361;28.73083;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";20;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-4735";"Mount Ayliff";"";"";-30.80917;29.36694;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";21;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-4735";"Mount Ayliff";"Elugelweni";"";-30.80917;29.36694;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";22;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-4735";"Mount Ayliff";"Gugveni";"";-30.80917;29.36694;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";23;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-4735";"Mount Ayliff";"Lubaleko";"";-30.69611;29.36222;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";24;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-4735";"Mount Ayliff";"Sugar Bush";"";-30.80917;29.36694;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";25;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-4736";"Mount Ayliff";"Ntsizwa";"";-30.78583;29.27861;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";26;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-4737";"Mount Ayliff";"Dutyini";"";-30.83139;29.27417;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";27;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5086";"Mount Frere";"Buffalo Nek";"";-30.79833;28.85972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";28;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5087";"Mount Frere";"Rode";"";-30.78583;29.11806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";29;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5088";"Mount Frere";"Mkemani";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";30;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5089";"Mount Frere";"Mandileni";"";-30.72750;28.83389;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";31;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5090";"Mount Frere";"";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";32;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5090";"Mount Frere";"Ande";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";33;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5090";"Mount Frere";"Busybees";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";34;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5090";"Mount Frere";"Cancele";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";35;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5090";"Mount Frere";"Emblem";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";36;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5090";"Mount Frere";"Glen Holy";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";37;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5090";"Mount Frere";"Hugmat";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";38;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5090";"Mount Frere";"Ivor's Pride";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";39;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5090";"Mount Frere";"Jybinoykwk";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";40;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5090";"Mount Frere";"Kinara";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";41;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5090";"Mount Frere";"Kunowalala";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";42;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5090";"Mount Frere";"Kwadumani";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";43;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5090";"Mount Frere";"Mabobo";"";-30.89250;28.84222;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";44;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5090";"Mount Frere";"Matyeni";"";-30.75722;28.87972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";45;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5090";"Mount Frere";"Maxegweni";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";46;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5090";"Mount Frere";"Mbonda";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";47;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5090";"Mount Frere";"Mdlazi";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";48;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5090";"Mount Frere";"Mshinxa";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";49;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5090";"Mount Frere";"Mundell's Road";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";50;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5090";"Mount Frere";"Rocky Slopes";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";51;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5090";"Mount Frere";"Roseview";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";52;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5090";"Mount Frere";"Shamrock";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";53;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5090";"Mount Frere";"Sidumela";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";54;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5090";"Mount Frere";"Stones Post";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";55;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5090";"Mount Frere";"Vumbeka";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";56;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5091";"Mount Frere";"Ndakeni";"";-30.78889;29.16861;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";57;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5092";"Mount Frere";"Advent";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";58;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5093";"Mount Frere";"Luyengweni";"";-30.64972;28.77306;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";59;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5094";"Mount Frere";"Mlalati";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";60;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5095";"Mount Frere";"Nkungwini";"";-30.82806;28.80361;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";61;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5096";"Mount Frere";"Nyeweni";"";-30.83611;29.12444;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";62;"ZA-EC";"Eastern Cape";"Alfred Nzo (DC44)";"Umzimvubu";"";"B-5097";"Mount Frere";"Osborn Mission";"";-30.90028;28.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";63;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-5605";"Bisho";"Rabula";"";-32.77000;27.16389;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";64;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-5310";"Cathcart";"";"";-32.29806;27.14556;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";65;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-5310";"Cathcart";"Daliwe";"";-32.29806;27.14556;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";66;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-5310";"Cathcart";"Kati Kati";"";-32.29806;27.14556;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";67;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-5604";"Debe Nek";"";"";-32.83667;27.15639;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";68;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-5615";"Debe Nek";"Zingodlo";"";-32.83639;27.15806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";69;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-5688";"East London";"Burnshill";"";-32.76805;27.05528;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";70;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-4932";"Jersey Valley";"";"";-32.57028;27.42611;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";71;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-4920";"Kei Road";"";"";-32.70583;27.54750;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";72;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-5670";"Keiskammahoek";"";"";-32.68167;27.15139;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";73;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-5680";"Keiskammahoek";"Saint Matthews";"";-32.68167;27.15139;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";74;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-4920";"Keiweg";"";"";-32.70583;27.54750;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";75;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-4931";"King William's Town";"Amabele";"";-32.66083;27.52472;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";76;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-5687";"Mbizana";"";"";-32.26944;27.60194;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";77;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-4933";"Nonkululeko";"";"";-32.57028;27.42611;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";78;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-5321";"Queenstown";"Mlungisi";"";-32.56250;27.44806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";79;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-5672";"Rabula";"";"";-32.77000;27.16389;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";80;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-4930";"Stutterheim";"";"";-32.57028;27.42611;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";81;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-4930";"Stutterheim";"Cumakala";"";-32.56000;27.44778;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";82;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-4930";"Stutterheim";"Dohne";"";-32.52778;27.45361;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";83;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-4930";"Stutterheim";"Kologha";"";-32.57028;27.42611;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";84;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-4930";"Stutterheim";"Kubusi";"";-32.59028;27.41417;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";85;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-4930";"Stutterheim";"Kwamlungisi";"";-32.57028;27.42611;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";86;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-4934";"Stutterheim";"Mgwali";"";-32.46583;27.61028;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";87;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-4935";"Stutterheim";"Bolo Reserve";"";-32.57028;27.42611;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";88;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-5311";"Thomas River";"";"";-32.41306;27.30389;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";89;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-5311";"Thomas River";"Thomasrivier";"";-32.41306;27.30389;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";90;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-5400";"Tsomo";"Ntsito";"";-32.26194;27.71250;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";91;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Amahlathi";"";"B-5404";"Tsomo";"Mfula";"";-32.65222;27.32389;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";92;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5660";"Berlin";"";"";-32.88333;27.57944;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";93;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5660";"Berlin";"Berlin South";"";-32.88333;27.57944;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";94;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5605";"Bisho";"";"";-32.84944;27.44639;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";95;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5605";"Bisho";"Fort Jackson";"";-32.92056;27.69944;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";96;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5605";"Bisho";"Geju";"";-32.84944;27.44639;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";97;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5605";"Bisho";"Kwa-Pita";"";-32.84944;27.44639;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";98;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5605";"Bisho";"Peelton";"";-32.77972;27.49944;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";99;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5605";"Bisho";"Pirie";"";-32.83222;27.22917;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";100;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5605";"Bisho";"Prudhoe";"";-32.84944;27.44639;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";101;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5605";"Bisho";"St Lukes";"";-32.84944;27.44639;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";102;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5606";"Bisho";"Ilitha";"";-32.89167;27.53000;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";103;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5608";"Bisho";"Zwelitsha";"";-32.91972;27.42389;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";104;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5620";"Bisho";"Phakamisa";"";-32.94472;27.46000;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";105;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5671";"Bisho";"Dimbaza";"";-32.83528;27.21583;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";106;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-9744";"Burgersdorp";"Eureka";"";-32.96305;27.81889;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";107;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5247";"Cambridge";"Silverdale";"";-33.02250;27.66083;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";108;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5200";"East London";"";"";-33.02222;27.87806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";109;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5200";"East London";"Oos-Londen";"";-33.02222;27.87806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";110;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5201";"East London";"Arcadia";"";-33.00833;27.90500;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";111;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5201";"East London";"Beach";"";-33.02222;27.87806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";112;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5201";"East London";"Belgravia";"";-33.02222;27.87806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";113;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5201";"East London";"Braelyn";"";-33.02222;27.87806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";114;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5201";"East London";"Brookville";"";-33.02222;27.87806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";115;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5201";"East London";"Buffalo";"";-33.02222;27.87806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";116;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5201";"East London";"Buffalo DGD";"";-33.02222;27.87806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";117;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5201";"East London";"Buffalo TSP";"";-33.02222;27.87806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";118;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5201";"East London";"Central";"";-33.02222;27.87806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";119;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5201";"East London";"Collondale";"";-33.02222;27.87806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";120;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5201";"East London";"Esplanade";"";-33.02222;27.87806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";121;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5201";"East London";"Fort Grey";"";-33.02222;27.87806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";122;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5201";"East London";"Gately";"";-33.03000;27.88278;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";123;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5201";"East London";"Gately DGD";"";-33.02222;27.87806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";124;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5201";"East London";"Gately TSP";"";-33.02222;27.87806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";125;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5201";"East London";"Glendevon";"";-33.02222;27.87806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";126;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5201";"East London";"Kaysers Beach";"";-33.02222;27.87806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";127;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5201";"East London";"Lennox Estate";"";-33.02222;27.87806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";128;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5201";"East London";"Madlambo";"";-33.02222;27.87806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";129;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5201";"East London";"Milner Estate";"";-33.02222;27.87806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";130;"ZA-EC";"Eastern Cape";"Amatole (DC12)";"Buffalo City";"";"B-5201";"East London";"Nahoon Dam";"";-32.91389;27.80611;"Africa/Johannesburg";"UTC+2";"N"
